# Data for the a4a model 
# Full age range
 1 10 
# Full year range
 1957 2017 
# Number of surveys
 6 
# Survey min ages
 1 1 1 1 1 1 
# Survey max ages
 9 9 7 10 10 8 
# Survey time as a fraction into the year (one for each survey)
 0.705 0.705 0.705 0.6453376 0.6278328 0.1038277 
# fbar range
 2 6 
# Last age group considered plus group 0=no 1=yes
 1 
# Number of observations
 1728 
# Observation data frame 
# fleet	year	age	observation	weights
2	1994	7	-1.74105336341936	1
2	1994	8	-1.62884137281243	1
2	1994	9	-2.50408667144347	1
2	1995	1	4.06420960935248	1
2	1995	2	2.18630150600577	1
2	1995	3	1.06366972494311	1
2	1995	4	0.500586743947242	1
2	1995	5	-1.41354979678091	1
2	1995	6	-1.73358134858066	1
2	1995	7	-2.62657243662676	1
2	1995	8	-1.46816772021034	1
2	1995	9	-3.11739739368609	1
3	1996	1	2.54405714093989	1
3	1996	2	2.17635938614078	1
3	1996	3	0.161225468562506	1
3	1996	4	-0.974357055436623	1
3	1996	5	-1.31482225097432	1
3	1996	6	-1.92244185664689	1
3	1996	7	-2.81659587842495	1
3	1996	8	-3.24147907239022	1
3	1996	9	-3.96681293944607	1
3	1997	1	3.53297749536298	1
3	1997	2	0.931131472134266	1
3	1997	3	0.275387498451937	1
3	1997	4	-1.0362424341673	1
3	1997	5	-1.71110395574331	1
3	1997	6	-1.99455080440233	1
3	1997	7	-3.27366575888612	1
3	1997	8	-2.6519342756777	1
3	1997	9	-3.54282878357067	1
3	1998	1	2.45162060111031	1
3	1998	2	2.75467468938984	1
3	1998	3	0.812192742595013	1
3	1998	4	-0.441827741686771	1
3	1998	5	-1.50874294361163	1
3	1998	6	-2.12123222115412	1
3	1998	7	-2.47107761398719	1
3	1998	8	-2.63822689594682	1
3	1998	9	-3.55513663124526	1
3	1999	1	2.33704623779807	1
